Date,Close,,行标签,平均值项:Close,,,,,,
1959/2/13,54.419998,,4月,65.93400015,,,,65.93400015,,0.012325317
1959/2/16,54.5,,5月,66.49904771,,,,66.49904771,,0.003706001
1959/2/17,54.290001,,6月,65.57500073,,,,65.57500073,,-0.006077122
1959/2/18,54.299999,,7月,65.4384999,,,,65.4384999,,-0.000904969
1959/2/19,55.5,,8月,67.78956535,,,,67.78956535,,0.015329514
1959/2/20,55.52,,9月,67.22799985,,,,67.22799985,,-0.003612659
1959/2/24,55.48,,10月,67.92909064,,,,67.92909064,,0.00450561
1959/2/25,55.240002,,11月,71.0765,,,,71.0765,,0.019670233
1959/2/26,55.34,,12月,71.74100075,,,,71.74100075,,0.004041397
1959/2/27,55.41,,1962年,,,,,,,#NUM!
1959/3/2,55.73,,1月,69.06772723,,,,69.06772723,,#NUM!
1959/3/3,56.25,,2月,70.22157889,,,,70.22157889,,0.007195425
1959/3/4,56.349998,,3月,70.29181877,,,,70.29181877,,0.000434191
1959/3/5,56.43,,4月,68.05749985,,,,68.05749985,,-0.01402879
1959/3/6,56.209999,,5月,62.99454505,,,,62.99454505,,-0.033573047
1959/3/9,56.150002,,6月,55.62857167,,,,55.62857167,,-0.054005035
1959/3/10,56.310001,,7月,56.9695241,,,,56.9695241,,0.010344682
1959/3/11,56.349998,,8月,58.52739104,,,,58.52739104,,0.011716574
1959/3/12,56.599998,,9月,57.99789511,,,,57.99789511,,-0.003946933
1959/3/13,56.669998,,10月,56.16826117,,,,56.16826117,,-0.013921253
1959/3/16,56.060001,,11月,60.0434998,,,,60.0434998,,0.028975019
1959/3/17,56.52,,12月,62.61449975,,,,62.61449975,,0.018208917
1959/3/18,56.389999,,1963年,,,,,,,#NUM!
1959/3/19,56.34,,1月,65.06227191,,,,65.06227191,,#NUM!
1959/3/20,56.389999,,2月,65.92263158,,,,65.92263158,,0.005705311
1959/3/23,55.869999,,3月,65.67285729,,,,65.67285729,,-0.001648624
1959/3/24,55.959999,,4月,68.75904695,,,,68.75904695,,0.019943937
1959/3/25,55.880001,,5月,70.13863641,,,,70.13863641,,0.00862747
1959/3/26,55.759998,,6月,70.10900045,,,,70.10900045,,-0.000183543
1959/3/30,55.450001,,7月,69.0722725,,,,69.0722725,,-0.006470031
1959/3/31,55.439999,,8月,70.98045455,,,,70.98045455,,0.011835031
1959/4/1,55.689999,,9月,72.8494999,,,,72.8494999,,0.011287799
1959/4/2,56,,10月,73.02043513,,,,73.02043513,,0.001017842
1959/4/3,56.439999,,11月,72.62388878,,,,72.62388878,,-0.002364916
1959/4/6,56.599998,,12月,74.17380976,,,,74.17380976,,0.009171086
1959/4/7,56.48,,1964年,,,,,,,#NUM!
1959/4/8,56.209999,,1月,76.45227259,,,,76.45227259,,#NUM!
1959/4/9,56.169998,,2月,77.39000095,,,,77.39000095,,0.005294452
1959/4/10,56.220001,,3月,78.79952376,,,,78.79952376,,0.007838741
1959/4/13,56.43,,4月,79.93681682,,,,79.93681682,,0.006223257
1959/4/14,56.709999,,5月,80.73250085,,,,80.73250085,,0.004301556
1959/4/15,56.959999,,6月,80.24272673,,,,80.24272673,,-0.002642728
1959/4/16,57.43,,7月,83.22227232,,,,83.22227232,,0.015833892
1959/4/17,57.919998,,8月,82.00000005,,,,82.00000005,,-0.006425717
1959/4/20,58.169998,,9月,83.40857152,,,,83.40857152,,0.007396831
1959/4/21,58.110001,,10月,84.84863691,,,,84.84863691,,0.007434186
1959/4/22,57.73,,11月,85.43842184,,,,85.43842184,,0.003008348
1959/4/23,57.599998,,12月,83.96000055,,,,83.96000055,,-0.007580785
1959/4/24,57.959999,,1965年,,,,,,,#NUM!
1959/4/27,58.139999,,1月,86.11649965,,,,86.11649965,,#NUM!
1959/4/28,57.919998,,2月,86.74684142,,,,86.74684142,,0.003167302
1959/4/29,57.689999,,3月,86.83391274,,,,86.83391274,,0.0004357
1959/4/30,57.59,,4月,87.96666686,,,,87.96666686,,0.005628766
1959/5/1,57.650002,,5月,89.27949965,,,,89.27949965,,0.006433611
1959/5/4,57.650002,,6月,85.08999982,,,,85.08999982,,-0.020873225
1959/5/5,57.75,,7月,84.90523848,,,,84.90523848,,-0.000944037
1959/5/6,57.610001,,8月,86.48727214,,,,86.48727214,,0.008017713
1959/5/7,56.880001,,9月,89.37904738,,,,89.37904738,,0.014283522
1959/5/8,57.32,,10月,91.39476181,,,,91.39476181,,0.009685584
1959/5/11,57.959999,,11月,92.14600065,,,,92.14600065,,0.003555185
1959/5/12,57.959999,,12月,91.734545,,,,91.734545,,-0.001943579
1959/5/13,57.970001,,1966年,,,,,,,#NUM!
1959/5/14,58.369999,,1月,93.31619005,,,,93.31619005,,#NUM!
1959/5/15,58.16,,2月,92.68263253,,,,92.68263253,,-0.002958638
1959/5/18,58.150002,,3月,88.87782552,,,,88.87782552,,-0.01820494
1959/5/19,58.32,,4月,91.5954999,,,,91.5954999,,0.013080717
1959/5/20,58.09,,5月,86.78190467,,,,86.78190467,,-0.02344496
1959/5/21,58.139999,,6月,86.06000027,,,,86.06000027,,-0.003627835
1959/5/22,58.330002,,7月,85.83849955,,,,85.83849955,,-0.001119226
1959/5/25,58.18,,8月,80.65086943,,,,80.65086943,,-0.027073064
1959/5/26,58.09,,9月,77.81476162,,,,77.81476162,,-0.015547062
1959/5/27,58.189999,,10月,77.12904786,,,,77.12904786,,-0.003844021
1959/5/28,58.389999,,11月,80.9944995,,,,80.9944995,,0.021237556
1959/5/29,58.68,,12月,81.3271429,,,,81.3271429,,0.001779989
1959/6/1,58.630001,,1967年,,,,,,,#NUM!
1959/6/2,58.23,,1月,84.45047624,,,,84.45047624,,#NUM!
1959/6/3,58.25,,2月,87.36684179,,,,87.36684179,,0.014744534
1959/6/4,57.630001,,3月,89.41772732,,,,89.41772732,,0.010076991
1959/6/5,57.509998,,4月,90.9595002,,,,90.9595002,,0.007424438
1959/6/8,56.759998,,5月,92.59045468,,,,92.59045468,,0.007718151
1959/6/9,56.360001,,6月,91.43363709,,,,91.43363709,,-0.005460221
1959/6/10,57.189999,,7月,92.98900035,,,,92.98900035,,0.007325583
1959/6/11,57.25,,8月,94.49391278,,,,94.49391278,,0.006972254
1959/6/12,57.290001,,9月,95.80899925,,,,95.80899925,,0.006002471
1959/6/15,56.990002,,10月,95.63636359,,,,95.63636359,,-0.000783249
1959/6/16,56.560001,,11月,92.6609996,,,,92.6609996,,-0.013726074
1959/6/17,57.09,,12月,95.3024997,,,,95.3024997,,0.012207311
1959/6/18,57.049999,,1968年,,,,,,,#NUM!
1959/6/19,57.130001,,1月,95.03772705,,,,95.03772705,,#NUM!
1959/6/22,57.130001,,2月,90.77473668,,,,90.77473668,,-0.019931043
1959/6/23,57.119999,,3月,89.09285695,,,,89.09285695,,-0.008122112
1959/6/24,57.41,,4月,95.6969997,,,,95.6969997,,0.031055436
1959/6/25,57.73,,5月,97.86545491,,,,97.86545491,,0.009731097
1959/6/26,57.98,,6月,100.5852944,,,,100.5852944,,0.011905072
1959/6/29,58.369999,,7月,100.2952943,,,,100.2952943,,-0.001253934
1959/6/30,58.470001,,8月,98.11388861,,,,98.11388861,,-0.009550068
1959/7/1,58.970001,,9月,101.3399991,,,,101.3399991,,0.014050407
1959/7/2,59.279999,,10月,103.7549999,,,,103.7549999,,0.010228138
1959/7/6,59.650002,,11月,105.4005881,,,,105.4005881,,0.006834
1959/7/7,60.009998,,12月,106.4755559,,,,106.4755559,,0.004406882
1959/7/8,60.029999,,1969年,,,,,,,#NUM!
1959/7/9,59.970001,,1月,102.0431826,,,,102.0431826,,#NUM!
1959/7/10,59.91,,2月,101.4588886,,,,101.4588886,,-0.002493895
1959/7/13,59.41,,3月,99.3044994,,,,99.3044994,,-0.009321174
1959/7/14,59.549999,,4月,101.2628567,,,,101.2628567,,0.008481248
1959/7/15,59.59,,5月,104.6219049,,,,104.6219049,,0.014172448
1959/7/16,59.41,,6月,99.11714281,,,,99.11714281,,-0.023473849
1959/7/17,59.189999,,7月,94.71190462,,,,94.71190462,,-0.019744204
1959/7/20,58.91,,8月,94.18333286,,,,94.18333286,,-0.002430515
1959/7/21,59.41,,9月,94.50619033,,,,94.50619033,,0.001486202
1959/7/22,59.610001,,10月,95.51478248,,,,95.51478248,,0.004610334
1959/7/23,59.669998,,11月,96.20526332,,,,96.20526332,,0.003128242
1959/7/24,59.650002,,12月,91.11999995,,,,91.11999995,,-0.023585122
1959/7/27,60.02,,1970年,,,,,,,#NUM!
1959/7/28,60.32,,1月,90.3328571,,,,90.3328571,,#NUM!
1959/7/29,60.619999,,2月,87.16421105,,,,87.16421105,,-0.015507543
1959/7/30,60.5,,3月,88.65238114,,,,88.65238114,,0.007352201
1959/7/31,60.509998,,4月,85.95227159,,,,85.95227159,,-0.013433046
1959/8/3,60.709999,,5月,76.06142895,,,,76.06142895,,-0.053092879
1959/8/4,60.610001,,6月,75.58363614,,,,75.58363614,,-0.002736699
1959/8/5,60.299999,,7月,75.71863659,,,,75.71863659,,0.000775004
1959/8/6,60.240002,,8月,77.92761852,,,,77.92761852,,0.012488619
1959/8/7,59.869999,,9月,82.37381071,,,,82.37381071,,0.024097753
1959/8/10,58.619999,,10月,84.37000005,,,,84.37000005,,0.010398892
1959/8/11,59.389999,,11月,84.29099995,,,,84.29099995,,-0.000406843
1959/8/12,59.25,,12月,90.05272809,,,,90.05272809,,0.028715668
1959/8/13,59.150002,,1971年,,,,,,,#NUM!
1959/8/14,59.290001,,1月,93.4915,,,,93.4915,,#NUM!
1959/8/17,59.169998,,2月,97.11210505,,,,97.11210505,,0.01650124
1959/8/18,58.619999,,3月,99.60130443,,,,99.60130443,,0.010991658
1959/8/19,58.27,,4月,103.0495235,,,,103.0495235,,0.014780962
1959/8/20,59.139999,,5月,101.6425004,,,,101.6425004,,-0.005970648
1959/8/21,59.080002,,6月,99.66636314,,,,99.66636314,,-0.008526729
1959/8/24,58.869999,,7月,98.97571424,,,,98.97571424,,-0.003019967
1959/8/25,58.990002,,8月,97.24045495,,,,97.24045495,,-0.007681662
1959/8/26,59.07,,9月,99.3961901,,,,99.3961901,,0.009522756
1959/8/27,59.580002,,10月,97.2938091,,,,97.2938091,,-0.009284531
1959/8/28,59.599998,,11月,92.77952471,,,,92.77952471,,-0.020633063
1959/8/31,59.599998,,12月,99.16909055,,,,99.16909055,,0.028924187
1959/9/1,58.869999,,1972年,,,,,,,#NUM!
1959/9/2,58.919998,,1月,103.2985709,,,,103.2985709,,#NUM!
1959/9/3,58.259998,,2月,105.2429996,,,,105.2429996,,0.008098904
1959/9/4,58.540001,,3月,107.6904539,,,,107.6904539,,0.00998399
1959/9/8,57.700001,,4月,108.8110004,,,,108.8110004,,0.004495596
1959/9/9,57.290001,,5月,107.6454544,,,,107.6454544,,-0.004677108
1959/9/10,56.990002,,6月,108.0104551,,,,108.0104551,,0.001470101
1959/9/11,57.41,,7月,107.2069996,,,,107.2069996,,-0.003242655
1959/9/14,56.990002,,8月,111.0073919,,,,111.0073919,,0.015128758
1959/9/15,56.68,,9月,109.3895012,,,,109.3895012,,-0.006376257
1959/9/16,56.720001,,10月,109.5627271,,,,109.5627271,,0.000687192
1959/9/17,56.41,,11月,115.0469997,,,,115.0469997,,0.021212463
1959/9/18,56.189999,,12月,117.4973687,,,,117.4973687,,0.009152844
1959/9/21,55.27,,1973年,,,,,,,#NUM!
1959/9/22,55.139999,,1月,118.421905,,,,118.421905,,#NUM!
1959/9/23,55.82,,2月,114.1642114,,,,114.1642114,,-0.015902062
1959/9/24,56.779999,,3月,112.4154541,,,,112.4154541,,-0.006703962
1959/9/25,56.73,,4月,110.2739998,,,,110.2739998,,-0.008352892
1959/9/28,57.150002,,5月,107.2195459,,,,107.2195459,,-0.012199164
1959/9/29,57.509998,,6月,104.7547618,,,,104.7547618,,-0.01010019
1959/9/30,56.880001,,7月,105.8342851,,,,105.8342851,,0.004452607
1959/10/1,56.939999,,8月,103.7995653,,,,103.7995653,,-0.008430846
1959/10/2,57.200001,,9月,105.6052636,,,,105.6052636,,0.00749003
1959/10/5,57.139999,,10月,109.8443483,,,,109.8443483,,0.017092152
1959/10/6,57.09,,11月,102.0328573,,,,102.0328573,,-0.032037668
1959/10/7,56.939999,,12月,94.7840001,,,,94.7840001,,-0.032005016
1959/10/8,56.810001,,1974年,,,,,,,#NUM!
1959/10/9,57,,1月,96.11000032,,,,96.11000032,,#NUM!
1959/10/12,57.32,,2月,93.45315874,,,,93.45315874,,-0.012174593
1959/10/13,57.16,,3月,97.43904733,,,,97.43904733,,0.018139044
1959/10/14,56.709999,,4月,92.45619105,,,,92.45619105,,-0.022797032
1959/10/15,56.869999,,5月,89.66727305,,,,89.66727305,,-0.013302035
1959/10/16,57.330002,,6月,89.78649935,,,,89.78649935,,0.000577077
1959/10/19,57.009998,,7月,82.81909086,,,,82.81909086,,-0.035080581
1959/10/20,56.66,,8月,76.02500055,,,,76.02500055,,-0.037174027
1959/10/21,56.549999,,9月,68.1229995,,,,68.1229995,,-0.04766267
1959/10/22,56,,10月,69.4356517,,,,69.4356517,,0.008288754
1959/10/23,56.560001,,11月,71.73700035,,,,71.73700035,,0.014160697
1959/10/26,56.939999,,12月,67.07333343,,,,67.07333343,,-0.029193322
1959/10/27,57.419998,,1975年,,,,,,,#NUM!
1959/10/28,57.459999,,1月,72.56409109,,,,72.56409109,,#NUM!
1959/10/29,57.41,,2月,80.09684195,,,,80.09684195,,0.042893633
1959/10/30,57.52,,3月,83.8319992,,,,83.8319992,,0.01979443
1959/11/2,57.41,,4月,84.72318182,,,,84.72318182,,0.004592434
1959/11/4,57.259998,,5月,90.09619038,,,,90.09619038,,0.02670417
1959/11/5,57.32,,6月,92.39714338,,,,92.39714338,,0.010952117
1959/11/6,57.599998,,7月,92.48727309,,,,92.48727309,,0.00042343
1959/11/9,57.5,,8月,85.71380948,,,,85.71380948,,-0.033031177
1959/11/10,57.48,,9月,84.67238067,,,,84.67238067,,-0.005309027
1959/11/11,57.490002,,10月,88.57434783,,,,88.57434783,,0.019566193
1959/11/12,57.169998,,11月,90.06526337,,,,90.06526337,,0.00724936
1959/11/13,56.849998,,12月,88.70045464,,,,88.70045464,,-0.006631477
1959/11/16,56.220001,,1976年,,,,,,,#NUM!
1959/11/17,56.380001,,1月,96.85952376,,,,96.85952376,,#NUM!
1959/11/18,56.990002,,2月,100.6394742,,,,100.6394742,,0.01662603
1959/11/19,56.939999,,3月,101.0843479,,,,101.0843479,,0.001915555
1959/11/20,56.970001,,4月,101.9295236,,,,101.9295236,,0.003616081
1959/11/23,57.080002,,5月,101.161999,,,,101.161999,,-0.003282592
1959/11/24,57.349998,,6月,101.766818,,,,101.766818,,0.002588793
1959/11/25,57.439999,,7月,104.2009528,,,,104.2009528,,0.010265495
1959/11/27,57.700001,,8月,103.2918185,,,,103.2918185,,-0.003805767
1959/11/30,58.279999,,9月,105.4533332,,,,105.4533332,,0.008994389
1959/12/1,58.700001,,10月,101.8852376,,,,101.8852376,,-0.014949049
1959/12/2,58.599998,,11月,101.1934998,,,,101.1934998,,-0.002958647
1959/12/3,58.73,,12月,104.6609085,,,,104.6609085,,0.014631884
1959/12/4,58.849998,,1977年,,,,,,,#NUM!
1959/12/7,58.959999,,1月,103.813333,,,,103.813333,,#NUM!
1959/12/8,59.34,,2月,100.9557892,,,,100.9557892,,-0.012121907
1959/12/9,58.970001,,3月,100.5695648,,,,100.5695648,,-0.001664657
1959/12/10,59.02,,4月,99.0500008,,,,99.0500008,,-0.006612088
1959/12/11,58.880001,,5月,98.7604759,,,,98.7604759,,-0.001271309
1959/12/14,59.040001,,6月,99.28590936,,,,99.28590936,,0.002304444
1959/12/15,58.900002,,7月,100.1784201,,,,100.1784201,,0.00388656
1959/12/16,58.970001,,8月,97.75000035,,,,97.75000035,,-0.01065741
1959/12/17,58.860001,,9月,96.23238038,,,,96.23238038,,-0.006795539
1959/12/18,59.139999,,10月,93.73952295,,,,93.73952295,,-0.011398489
1959/12/21,59.209999,,11月,94.28333386,,,,94.28333386,,0.002512192
1959/12/22,59.139999,,12月,93.82047667,,,,93.82047667,,-0.002137296
1959/12/23,58.959999,,1978年,,,,,,,#NUM!
1959/12/24,59,,1月,90.24952295,,,,90.24952295,,#NUM!
1959/12/28,58.98,,2月,88.97526353,,,,88.97526353,,-0.006175632
1959/12/29,59.299999,,3月,88.81954541,,,,88.81954541,,-0.000760737
1959/12/30,59.77,,4月,92.7104996,,,,92.7104996,,0.018620375
1959/12/31,59.889999,,5月,97.41227305,,,,97.41227305,,0.021484756
1960/1/4,59.91,,6月,97.661818,,,,97.661818,,0.001111127
1960/1/5,60.389999,,7月,97.19249995,,,,97.19249995,,-0.002092051
1960/1/6,60.130001,,8月,103.92174,,,,103.92174,,0.029073657
1960/1/7,59.689999,,9月,103.857,,,,103.857,,-0.000270636
1960/1/8,59.5,,10月,100.5836352,,,,100.5836352,,-0.013908446
1960/1/11,58.77,,11月,94.7095231,,,,94.7095231,,-0.026133678
1960/1/12,58.41,,12月,96.1074998,,,,96.1074998,,0.00636363
1960/1/13,58.080002,,1979年,,,,,,,#NUM!
1960/1/14,58.400002,,1月,99.70500105,,,,99.70500105,,#NUM!
1960/1/15,58.380001,,2月,98.22947374,,,,98.22947374,,-0.006475125
1960/1/18,57.889999,,3月,100.1122728,,,,100.1122728,,0.008245504
1960/1/19,57.27,,4月,102.0660005,,,,102.0660005,,0.008393776
1960/1/20,57.07,,5月,99.72772695,,,,99.72772695,,-0.010065176
1960/1/21,57.209999,,6月,101.7276187,,,,101.7276187,,0.008622958
1960/1/22,57.380001,,7月,102.7114283,,,,102.7114283,,0.00417989
1960/1/25,56.779999,,8月,107.3560864,,,,107.3560864,,0.019207903
1960/1/26,56.860001,,9月,108.5968423,,,,108.5968423,,0.004990526
1960/1/27,56.720001,,10月,104.4730427,,,,104.4730427,,-0.016812954
1960/1/28,56.130001,,11月,103.66381,,,,103.66381,,-0.003377077
1960/1/29,55.610001,,12月,107.7759995,,,,107.7759995,,0.016894893
1960/2/1,55.959999,,1980年,,,,,,,#NUM!
1960/2/2,56.82,,1月,110.8681814,,,,110.8681814,,#NUM!
1960/2/3,56.32,,2月,115.3390011,,,,115.3390011,,0.017169262
1960/2/4,56.27,,3月,104.6861907,,,,104.6861907,,-0.042086789
1960/2/5,55.98,,4月,102.9666675,,,,102.9666675,,-0.00719274
1960/2/8,55.32,,5月,107.6942854,,,,107.6942854,,0.019496002
1960/2/9,55.84,,6月,114.5466665,,,,114.5466665,,0.026789796
1960/2/10,55.490002,,7月,119.8327275,,,,119.8327275,,0.019592989
1960/2/11,55.18,,8月,123.4966663,,,,123.4966663,,0.01307979
1960/2/12,55.459999,,9月,126.511903,,,,126.511903,,0.010476154
1960/2/15,55.169998,,10月,130.2217383,,,,130.2217383,,0.0125521
1960/2/16,54.73,,11月,135.6544428,,,,135.6544428,,0.017750533
1960/2/17,55.029999,,12月,133.4831822,,,,133.4831822,,-0.00700747
1960/2/18,55.799999,,1981年,,,,,,,#NUM!
1960/2/19,56.240002,,1月,132.9657127,,,,132.9657127,,#NUM!
1960/2/23,55.939999,,2月,128.3952656,,,,128.3952656,,-0.015190656
1960/2/24,55.740002,,3月,133.1849997,,,,133.1849997,,0.015906304
1960/2/25,55.93,,4月,134.4276181,,,,134.4276181,,0.004033189
1960/2/26,56.16,,5月,131.7270004,,,,131.7270004,,-0.008813701
1960/2/29,56.119999,,6月,132.2777294,,,,132.2777294,,0.001811929
1960/3/1,56.009998,,7月,129.1277268,,,,129.1277268,,-0.010467226
1960/3/2,55.619999,,8月,129.6295231,,,,129.6295231,,0.001684418
1960/3/3,54.779999,,9月,118.2695241,,,,118.2695241,,-0.039831074
1960/3/4,54.57,,10月,119.797727,,,,119.797727,,0.005575729
1960/3/7,54.02,,11月,122.9194995,,,,122.9194995,,0.011172205
1960/3/8,53.470001,,12月,123.7940909,,,,123.7940909,,0.003079132
1960/3/9,54.040001,,1982年,,,,,,,#NUM!
1960/3/10,53.830002,,1月,117.2765003,,,,117.2765003,,#NUM!
1960/3/11,54.240002,,2月,114.4952633,,,,114.4952633,,-0.010423477
1960/3/14,54.32,,3月,110.8421737,,,,110.8421737,,-0.014082486
1960/3/15,54.740002,,4月,116.3071433,,,,116.3071433,,0.020901355
1960/3/16,55.040001,,5月,116.3529994,,,,116.3529994,,0.000171194
1960/3/17,54.959999,,6月,109.6977272,,,,109.6977272,,-0.025579954
1960/3/18,55.009998,,7月,109.3766668,,,,109.3766668,,-0.001272945
1960/3/21,55.07,,8月,109.651364,,,,109.651364,,0.001089354
1960/3/22,55.290001,,9月,122.4333329,,,,122.4333329,,0.047885634
1960/3/23,55.740002,,10月,132.6604773,,,,132.6604773,,0.034841884
1960/3/24,55.98,,11月,138.1009529,,,,138.1009529,,0.017455119
1960/3/25,55.98,,12月,139.3659111,,,,139.3659111,,0.003959883
1960/3/28,55.860001,,1983年,,,,,,,#NUM!
1960/3/29,55.779999,,1月,144.2671421,,,,144.2671421,,#NUM!
1960/3/30,55.66,,2月,146.7968405,,,,146.7968405,,0.00754928
1960/3/31,55.34,,3月,151.8765212,,,,151.8765212,,0.014773932
1960/4/1,55.43,,4月,157.7120003,,,,157.7120003,,0.016374099
1960/4/4,55.540001,,5月,164.0971433,,,,164.0971433,,0.017236281
1960/4/5,55.369999,,6月,166.3690914,,,,166.3690914,,0.005971624
1960/4/6,56.509998,,7月,166.9509988,,,,166.9509988,,0.001516377
1960/4/7,56.52,,8月,162.4178247,,,,162.4178247,,-0.011955332
1960/4/8,56.389999,,9月,167.1604767,,,,167.1604767,,0.012499911
1960/4/11,56.169998,,10月,167.6542845,,,,167.6542845,,0.001281056
1960/4/12,56.299999,,11月,165.230952,,,,165.230952,,-0.006323251
1960/4/13,56.299999,,12月,164.371428,,,,164.371428,,-0.002265077
1960/4/14,56.43,,1984年,,,,,,,#NUM!
1960/4/18,56.59,,1月,166.3928564,,,,166.3928564,,#NUM!
1960/4/19,56.130001,,2月,157.2505013,,,,157.2505013,,-0.024542639
1960/4/20,55.439999,,3月,157.4386381,,,,157.4386381,,0.000519286
1960/4/21,55.59,,4月,157.6014992,,,,157.6014992,,0.00044902
1960/4/22,55.419998,,5月,156.5509089,,,,156.5509089,,-0.002904751
1960/4/25,54.860001,,6月,153.124761,,,,153.124761,,-0.00961017
1960/4/26,55.040001,,7月,151.078096,,,,151.078096,,-0.005843921
1960/4/27,55.040001,,8月,164.4208692,,,,164.4208692,,0.036755437
1960/4/28,54.560001,,9月,166.1126299,,,,166.1126299,,0.004445714
1960/4/29,54.369999,,10月,164.8186944,,,,164.8186944,,-0.003396185
1960/5/2,54.130001,,11月,166.271905,,,,166.271905,,0.003812403
1960/5/3,54.830002,,12月,164.4800012,,,,164.4800012,,-0.004705772
1960/5/4,55.040001,,1985年,,,,,,,#NUM!
1960/5/5,54.860001,,1月,171.6127271,,,,171.6127271,,#NUM!
1960/5/6,54.75,,2月,180.8847376,,,,180.8847376,,0.022852431
1960/5/9,54.799999,,3月,179.4199982,,,,179.4199982,,-0.003531076
1960/5/10,54.419998,,4月,180.6185703,,,,180.6185703,,0.002891552
1960/5/11,54.57,,5月,184.8990895,,,,184.8990895,,0.010172372
1960/5/12,54.849998,,6月,188.8859994,,,,188.8859994,,0.009264996
1960/5/13,55.299999,,7月,192.5445446,,,,192.5445446,,0.00833145
1960/5/16,55.25,,8月,188.306364,,,,188.306364,,-0.00966622
1960/5/17,55.459999,,9月,184.2057905,,,,184.2057905,,-0.00956172
1960/5/18,55.439999,,10月,186.1804345,,,,186.1804345,,0.004630762
1960/5/19,55.68,,11月,197.4455002,,,,197.4455002,,0.025513201
1960/5/20,55.73,,12月,207.2576192,,,,207.2576192,,0.021063265
1960/5/23,55.759998,,1986年,,,,,,,#NUM!
1960/5/24,55.700001,,1月,208.1940897,,,,208.1940897,,#NUM!
1960/5/25,55.669998,,2月,219.3652616,,,,219.3652616,,0.022699458
1960/5/26,55.709999,,3月,232.3270003,,,,232.3270003,,0.024931831
1960/5/27,55.740002,,4月,237.9677283,,,,237.9677283,,0.01041838
1960/5/31,55.830002,,5月,238.4590477,,,,238.4590477,,0.00089574
1960/6/1,55.889999,,6月,245.2957146,,,,245.2957146,,0.012276156
1960/6/2,56.130001,,7月,240.1799989,,,,240.1799989,,-0.009153123
1960/6/3,56.23,,8月,245.0009511,,,,245.0009511,,0.008630932
1960/6/6,56.889999,,9月,238.2690474,,,,238.2690474,,-0.012100142
1960/6/7,57.43,,10月,237.3560872,,,,237.3560872,,-0.001667254
1960/6/8,57.889999,,11月,245.0926329,,,,245.0926329,,0.013929883
1960/6/9,58,,12月,248.6054542,,,,248.6054542,,0.006180395
1960/6/10,57.970001,,1987年,,,,,,,#NUM!
1960/6/13,57.990002,,1月,264.5109515,,,,264.5109515,,#NUM!
1960/6/14,57.91,,2月,280.9342153,,,,280.9342153,,0.026160978
1960/6/15,57.57,,3月,292.4713649,,,,292.4713649,,0.017478716
1960/6/16,57.5,,4月,289.3219051,,,,289.3219051,,-0.004702036
1960/6/17,57.439999,,5月,289.1154983,,,,289.1154983,,-0.000309943
1960/6/20,57.16,,6月,301.38409,,,,301.38409,,0.018048949
1960/6/21,57.110001,,7月,310.087272,,,,310.087272,,0.012363618
1960/6/22,57.279999,,8月,329.3580933,,,,329.3580933,,0.026184399
1960/6/23,57.59,,9月,318.6609511,,,,318.6609511,,-0.014339492
1960/6/24,57.68,,10月,280.1640916,,,,280.1640916,,-0.055916377
1960/6/27,57.330002,,11月,245.0085006,,,,245.0085006,,-0.058231319
1960/6/28,56.939999,,12月,240.9559098,,,,240.9559098,,-0.00724357
1960/6/29,56.939999,,1988年,,,,,,,#NUM!
1960/6/30,56.919998,,1月,250.4765029,,,,250.4765029,,#NUM!
1960/7/1,57.060001,,2月,258.1279992,,,,258.1279992,,0.013068124
1960/7/5,57.02,,3月,265.7373923,,,,265.7373923,,0.012617554
1960/7/6,56.939999,,4月,262.6154984,,,,262.6154984,,-0.005132316
1960/7/7,57.240002,,5月,256.1238113,,,,256.1238113,,-0.010870397
1960/7/8,57.380001,,6月,270.6827282,,,,270.6827282,,0.024010589
1960/7/11,56.869999,,7月,269.0494981,,,,269.0494981,,-0.002628359
1960/7/12,56.25,,8月,263.7265188,,,,263.7265188,,-0.008678384
1960/7/13,56.099998,,9月,267.9700013,,,,267.9700013,,0.006932376
1960/7/14,56.119999,,10月,277.3957157,,,,277.3957157,,0.015013571
1960/7/15,56.049999,,11月,271.0242876,,,,271.0242876,,-0.010091538
1960/7/18,55.700001,,12月,276.514759,,,,276.514759,,0.008710105
1960/7/19,55.700001,,1989年,,,,,,,#NUM!
1960/7/20,55.610001,,1月,285.4138126,,,,285.4138126,,#NUM!
1960/7/21,55.099998,,2月,294.0110523,,,,294.0110523,,0.012888669
1960/7/22,54.720001,,3月,292.7131819,,,,292.7131819,,-0.001921376
1960/7/25,54.18,,4月,302.2509964,,,,302.2509964,,0.013925461
1960/7/26,54.509998,,5月,313.9299995,,,,313.9299995,,0.016465078
1960/7/27,54.169998,,6月,323.7277277,,,,323.7277277,,0.01334708
1960/7/28,54.57,,7月,331.9265015,,,,331.9265015,,0.01086203
1960/7/29,55.509998,,8月,346.6078264,,,,346.6078264,,0.018796436
1960/8/1,55.529999,,9月,347.3295014,,,,347.3295014,,0.000903308
1960/8/2,55.040001,,10月,347.3972723,,,,347.3972723,,8.47313E-05
1960/8/3,54.720001,,11月,340.219045,,,,340.219045,,-0.009067783
1960/8/4,54.889999,,12月,348.5720002,,,,348.5720002,,0.010533877
1960/8/5,55.439999,,1990年,,,,,,,#NUM!
1960/8/8,55.52,,1月,339.9718185,,,,339.9718185,,#NUM!
